# This is a data table for enstatite computed using BurnMan.
# Independent variables are entropy and pressure.
# POINTS: 177 177
# s,J/kg/K P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg
2403.581859454866 139000.0 1611.1640546042472 3624.4805467141923 2.5873556466328716e-05 1277.2845228390177 3.8817976310439406e-05 183762724250.32968 -8862324.309806976
2407.020968675419 139000.0 1615.5066197523847 3624.066580595175 2.775358625831915e-05 1278.7978175866187 3.882241036998108e-05 153044358357.41345 -8856775.880150257
2410.460077895973 139000.0 1619.8533151510637 3623.6065846640327 3.333843048800297e-05 1283.3112552183736 3.88273386507947e-05 106979997132.26012 -8851212.502383266
2413.899187116526 139000.0 1624.1886171235237 3623.017786113015 4.753528605963676e-05 1296.0928564499395 3.883364871662576e-05 63766448556.89715 -8845634.175206099
2417.3382963370786 139000.0 1628.4727007471956 3622.1222695758674 7.947877311753085e-05 1327.8112999228906 3.8843249765965154e-05 35692035198.29446 -8840040.978285134
2420.7774055576324 139000.0 1632.6242969236337 3620.5897344887403 0.00014381690642477547 1398.6002591848787 3.885969146401156e-05 20409104123.146915 -8834433.184244981
2424.2165147781857 139000.0 1636.5018330691382 3617.94277234724 0.00026397680305752187 1542.62131201439 3.8888122022096065e-05 12426509686.089535 -8828811.431738637
2427.655623998739 139000.0 1639.921108525712 3613.6241190001338 0.00048249002877017935 1816.7957598634982 3.8934597336850126e-05 8202330235.528895 -8823176.96715786
2431.094733219292 139000.0 1642.7104206604417 3607.1244231665055 0.000883387328720166 2334.9235292020453 3.900475378570147e-05 5876646472.14038 -8817531.696128018
2434.533842439844 139000.0 1644.76020538155 3598.2147656228785 0.0016528199656731734 3340.437237084684 3.9101334735266866e-05 4548335870.12948 -8811878.046049073
2437.9729516603975 139000.0 1646.097109040711 3586.996185833955 0.003226954532206248 5383.2940352979485 3.922362687633838e-05 3776165463.9499497 -8806218.676152166
2441.4120608809503 139000.0 1646.8634186589625 3573.8830537679664 0.0067429353073770355 9916.480989112648 3.936754445606842e-05 3326656145.6770105 -8800555.830557816
2444.8511701015036 139000.0 1647.2393979583867 3559.4791287488465 0.01545753808643053 21101.15858827503 3.95268506742036e-05 3075734827.8763466 -8794891.189815963
2448.290279322057 139000.0 1647.4003594319802 3544.3467059809877 0.03759388514591428 49450.125036424164 3.96956087175617e-05 2952733980.7103806 -8789225.758153865
2451.7293885426093 139000.0 1647.4685415555723 3528.9495620114963 0.07007817912397649 91246.7338783397 3.986880444950424e-05 2917643241.912901 -8783560.010283833
2455.1684977631635 139000.0 1647.524546326371 3513.634858034568 0.04916958221807583 64761.15326169305 4.0042578607243485e-05 2956801280.869607 -8777894.109650195
2458.6076069837163 139000.0 1647.6435235184617 3498.716138020514 0.020453484693648268 27917.757077704693 4.021332238733769e-05 3077979145.4326577 -8772227.976567116
2462.0467162042683 139000.0 1647.9304833805654 3484.5796280129825 0.008581671483156715 12548.308444442939 4.037646287917625e-05 3314106967.149901 -8766561.25758236
2465.4858254248225 139000.0 1648.5468186431099 3471.6951361605625 0.003942185097199985 6468.241774485069 4.0526311925994235e-05 3729316587.1531234 -8760893.150726665
2468.924934645375 139000.0 1649.6835200672504 3460.5755426184774 0.001955895028407965 3829.727172967704 4.065653191709891e-05 4434297927.660773 -8755222.192453345
2472.3640438659277 139000.0 1651.5096624952275 3451.6286367327934 0.0010201305348841014 2567.909311321854 4.076191699845717e-05 5634111547.040123 -8749546.267116949
2475.8031530864814 139000.0 1654.1071358725894 3444.9891619499676 0.0005470526099869762 1926.9856440694987 4.0840476816003214e-05 7718923239.5838375 -8743862.748237107
2479.2422623070347 139000.0 1657.4138633077964 3440.4947367425293 0.0002951171855929564 1591.882171541817 4.089382800021675e-05 11461045363.998283 -8738168.956911424
2482.681371527588 139000.0 1661.2685042219236 3437.7142582194588 0.00015818791583573067 1416.233561509525 4.0926903585311955e-05 18446395626.025616 -8732462.693637958
2486.12048074814 139000.0 1665.4821424193215 3436.1056733681226 8.517943817121103e-05 1328.6833429079243 4.0946063181487844e-05 31671209267.151848 -8726742.389250055
2489.559589968694 139000.0 1669.8902349348646 3435.1902934460973 4.8632395014463025e-05 1289.3018216291248 4.0956974135735075e-05 55489967248.63039 -8721007.143652638
2492.9986991892465 139000.0 1674.3907390069216 3434.617241334148 3.2304199130827754e-05 1273.6230309211178 4.096380764260888e-05 91320606460.51381 -8715256.5194415
2496.437808409799 139000.0 1678.9328048154712 3434.1869554920986 2.5914587586529108e-05 1268.3898891506806 4.096894019558095e-05 128333120959.0434 -8709490.318393985
2499.8769176303526 139000.0 1683.4952475482132 3433.806968835802 2.378398606298866e-05 1267.0794628564768 4.097347383731976e-05 151944243614.2781 -8703708.452862041
2503.316026850907 139000.0 1688.0714961104095 3433.44059912242 2.3206080253701963e-05 1266.9425518962007 4.0977845964762384e-05 161650578960.4457 -8697910.870336782
2506.755136071459 139000.0 1692.6597708149347 3433.076769350361 2.3080895568402226e-05 1267.1105953391282 4.098218870492186e-05 164451767895.4613 -8692097.528367588
2510.1942452920134 139000.0 1697.259710377548 3432.7125390243787 2.307001947640768e-05 1267.3416518941372 4.0986537148253994e-05 165066731839.333 -8686268.386686645
2513.6333545125663 139000.0 1701.8712750859559 3432.347285266149 2.3082321532972248e-05 1267.5833938897097 4.099089873683639e-05 165127481785.59927 -8680423.405328324
2517.0724637331186 139000.0 1706.4944813954644 3431.980900284341 2.3098482908969372e-05 1267.8268390542428 4.0995274766343646e-05 165076903994.42148 -8674562.54429796
2520.5115729536724 139000.0 1711.1293546990491 3431.6133646633366 2.3115245286682582e-05 1268.0706277702157 4.09996654776996e-05 165008083245.28308 -8668685.763516745
2523.9506821742257 139000.0 1715.775921423221 3431.24467272869 2.313212349629489e-05 1268.3146147695181 4.100407094785012e-05 164936506027.41754 -8662793.02281535
2527.389791394777 139000.0 1720.4342081211507 3430.874820323675 2.3149064537445634e-05 1268.558791405165 4.1008491235692055e-05 164864444703.23514 -8656884.281933207
2530.8289006153313 139000.0 1725.1042413853575 3430.503803427307 2.3166063571502424e-05 1268.8031628638587 4.101292639857624e-05 164792145740.15213 -8650959.50051834
2534.2680098358837 139000.0 1729.7860478337388 3430.1316180144277 2.318312064344647e-05 1269.0477354195166 4.1017376493979246e-05 164719632862.25708 -8645018.638127282
2537.707119056437 139000.0 1734.479654115159 3429.758260040952 2.3200236092364888e-05 1269.292515639563 4.102184157968033e-05 164646906626.7076 -8639061.65422496
2541.1462282769908 139000.0 1739.1850869012997 3429.3837254497594 2.3217410286581898e-05 1269.5375101232692 4.102632171369158e-05 164573966733.2768 -8633088.508184625
2544.5853374975427 139000.0 1743.9023728941102 3429.008010162963 2.3234643662270142e-05 1269.7827251004508 4.103081695435103e-05 164500812581.38385 -8627099.159287738
2548.024446718096 139000.0 1748.6315388206858 3428.6311100866324 2.325193663302437e-05 1270.0281672432452 4.103532736026682e-05 164427443701.62137 -8621093.566723896
2551.4635559386493 139000.0 1753.3726114346646 3428.2530211096837 2.3269289602426516e-05 1270.2738430693819 4.103985299033113e-05 164353858958.00742 -8615071.689590722
2554.902665159203 139000.0 1758.1256175155286 3427.873739102377 2.328670290588107e-05 1270.5197589125632 4.104439390373882e-05 164280058082.1448 -8609033.486893795
2558.3417743797563 139000.0 1762.890583870234 3427.4932599198705 2.3304177025398496e-05 1270.7659212977237 4.1048950159945526e-05 164206040323.53336 -8602978.917546544
2561.780883600309 139000.0 1767.6675373297185 3427.11157939567 2.3321712349469602e-05 1271.0123370901545 4.105352181874681e-05 164131805062.61993 -8596907.940370167
2565.2199928208615 139000.0 1772.456504749367 3426.728693349458 2.3339309332967662e-05 1271.2590127816795 4.1058108940185044e-05 164057351383.20752 -8590820.51409354
2568.6591020414153 139000.0 1777.2575130108744 3426.344597578599 2.3356968360880965e-05 1271.5059545886334 4.106271158465184e-05 163982678806.09097 -8584716.597353142
2572.0982112619686 139000.0 1782.0705890220124 3425.9592878663625 2.337468981114225e-05 1271.7531693458038 4.106732981279027e-05 163907786859.78 -8578596.148692952
2575.537320482521 139000.0 1786.8957597117405 3425.5727599765364 2.3392474113237875e-05 1272.0006639739574 4.107196368556004e-05 163832674168.07828 -8572459.126564378
2578.9764297030742 139000.0 1791.733052033931 3425.1850096554285 2.3410321753843398e-05 1272.2484445938937 4.107661326421425e-05 163757340947.44464 -8566305.48932617
2582.415538923627 139000.0 1796.5824929692317 3424.7960326276557 2.3428233155524947e-05 1272.4965179719597 4.1081278610350565e-05 163681786023.0379 -8560135.195244337
2585.8546481441813 139000.0 1801.4441095178481 3424.405824603192 2.3446208690608884e-05 1272.7448909882871 4.108595978582744e-05 163606008716.09518 -8553948.202492062
2589.293757364733 139000.0 1806.3179287053645 3424.014381272381 2.346424880824305e-05 1272.9935701849147 4.1090656852824615e-05 163530008357.447 -8547744.469149629
2592.7328665852874 139000.0 1811.203977579018 3423.621698305609 2.3482353963239907e-05 1273.2425622202059 4.109536987384781e-05 163453784529.14072 -8541523.95320434
2596.1719758058402 139000.0 1816.102283210028 3423.227771357245 2.3500524570746892e-05 1273.491873839521 4.1100098911682145e-05 163377336216.54935 -8535286.612550437
2599.6110850263926 139000.0 1821.012872690102 3422.83259605911 2.3518761107573167e-05 1273.7415119010636 4.110484402947128e-05 163300662778.59464 -8529032.40498903
2603.050194246946 139000.0 1825.935773133533 3422.4361680271313 2.3537063960172443e-05 1273.9914830144473 4.1109605290638286e-05 163223763643.48923 -8522761.28822801
2606.489303467499 139000.0 1830.8710116764996 3422.0384828575275 2.3555433618170044e-05 1274.2417937534542 4.111438275893219e-05 163146638128.14017 -8516473.219881987
2609.928412688052 139000.0 1835.8186154775321 3421.6395361257064 2.3573870507615566e-05 1274.492451285256 4.111917649844196e-05 163069285378.2941 -8510168.157472208
2613.3675219086053 139000.0 1840.778611711925 3421.2393233902094 2.3592375131922904e-05 1274.743462582383 4.112398657354992e-05 162991704549.94724 -8503846.058426484
2616.8066311291586 139000.0 1845.7510275782552 3420.8378401873483 2.3610947851206942e-05 1274.9948338625404 4.112881304899696e-05 162913895530.9601 -8497506.880079139
2620.245740349712 139000.0 1850.7358902972192 3420.4350820378545 2.3629589164628336e-05 1275.2465721131466 4.113365598980337e-05 162835857135.38876 -8491150.579670904
2623.6848495702643 139000.0 1855.733227106277 3420.031044438814 2.364829957825072e-05 1275.49868454495 4.113851546136662e-05 162757588789.6092 -8484777.11434888
2627.1239587908176 139000.0 1860.743065262679 3419.625722869927 2.366707951974747e-05 1275.751178116882 4.114339152938686e-05 162679089509.48132 -8478386.441166447
2630.5630680113723 139000.0 1865.765432041837 3419.219112789318 2.3685929432942713e-05 1276.0040593008514 4.114828425991815e-05 162600358980.87662 -8471978.51708323
2634.002177231923 139000.0 1870.8003547422122 3418.8112096382456 2.3704849785875662e-05 1276.2573351231024 4.115319371931255e-05 162521396598.80615 -8465553.298964998
2028.718954414579 139250.0 1196.7342105747666 3661.566480613297 2.333411724652179e-05 1243.0905810587342 3.842481100505218e-05 210184190467.07504 -9378253.40189668
2032.158063635132 139250.0 1200.0492168932687 3661.283169712897 2.3348923952695495e-05 1243.4163197580622 3.842778432541527e-05 210121990675.08795 -9374132.009041559
2035.597172855686 139250.0 1203.372534780996 3660.998990182027 2.3363756201186847e-05 1243.7414739298258 3.843076722427737e-05 210059605859.97223 -9369999.20124281
2039.0362820762375 139250.0 1206.704184451839 3660.7139392788013 2.337861437576127e-05 1244.0660521149578 3.843375973477959e-05 209997036129.51852 -9365854.949881308
2042.475391296792 139250.0 1210.0441861457657 3660.4280142560497 2.3393498555918884e-05 1244.3900628056529 3.8436761890151537e-05 209934280525.47092 -9361699.226268355
2045.9145005173436 139250.0 1213.392560134409 3660.1412123551295 2.3408409286781153e-05 1244.713514278381 3.843977372377645e-05 209871338735.85696 -9357532.001645604
2049.353609737898 139250.0 1216.74932671641 3659.8535308032915 2.3423346825220943e-05 1245.036415626512 3.844279526921921e-05 209808209812.54547 -9353353.247184938
2052.7927189584516 139250.0 1220.1145062174182 3659.564966822572 2.3438311389543424e-05 1245.3587750289469 3.844582656013314e-05 209744893559.49164 -9349162.933988381
2056.2318281790035 139250.0 1223.4881189947482 3659.2755176213905 2.345330340156336e-05 1245.6806006240818 3.844886763034854e-05 209681389464.46582 -9344961.033088012
2059.670937399556 139250.0 1226.8701854327228 3658.985180397237 2.346832313187065e-05 1246.0019011041866 3.8451918513844724e-05 209617696594.22885 -9340747.51544584
2063.11004662011 139250.0 1230.2607259440701 3658.693952338469 2.3483370860712147e-05 1246.3226849842426 3.8454979244731365e-05 209553814552.78674 -9336522.351953724
2066.5491558406625 139250.0 1233.6597609692253 3658.4018306221183 2.349844701392065e-05 1246.642960516968 3.845804985727184e-05 209489742948.77292 -9332285.513433283
2069.988265061216 139250.0 1237.0673109781928 3658.1088124130347 2.3513551829619773e-05 1246.9627363358447 3.846113038589247e-05 209425480651.8298 -9328036.970635774
2073.427374281769 139250.0 1240.4833964663558 3657.8148948678945 2.3528685616258553e-05 1247.2820204694854 3.846422086514067e-05 209361027916.95578 -9323776.694242025
2076.866483502322 139250.0 1243.9080379616935 3657.5200751307952 2.354384864883661e-05 1247.6008212453492 3.8467321329731496e-05 209296383729.64777 -9319504.654862313
2080.305592722876 139250.0 1247.3412560157012 3657.224350336829 2.35590413769855e-05 1247.9191474451022 3.8470431814510374e-05 209231547505.2065 -9315220.823036278
2083.7447019434267 139250.0 1250.7830712096766 3656.927717605462 2.3574264126103365e-05 1248.2370069990775 3.847355235452298e-05 209166518663.83228 -9310925.169232832
2087.1838111639813 139250.0 1254.2335041528568 3656.6301740507474 2.3589517035626407e-05 1248.5544081288365 3.847668298490811e-05 209101297054.18445 -9306617.66385006
2090.622920384535 139250.0 1257.6925754824188 3656.3317167729365 2.3604800567783923e-05 1248.87135930211 3.847982374098618e-05 209035881365.23944 -9302298.277215114
2094.062029605088 139250.0 1261.1603058618493 3656.032342861164 2.362011507236327e-05 1249.1878687248168 3.848297465823125e-05 208970271983.94714 -9297966.979584135
2097.5011388256403 139250.0 1264.6367159837391 3655.732049392588 2.3635460815209098e-05 1249.5039448903067 3.848613577228039e-05 208904466976.2963 -9293623.741142143
2100.9402480461936 139250.0 1268.121826565126 3655.4308334364 2.3650838115303615e-05 1249.8195957782043 3.848930711889174e-05 208838466949.97162 -9289268.532002958
2104.3793572667473 139250.0 1271.6156583547127 3655.128692045447 2.3666247304020944e-05 1250.1348294083384 3.849248873403296e-05 208772270827.07794 -9284901.322209092
2107.8184664873 139250.0 1275.1182321251836 3654.825622267756 2.3681688684379197e-05 1250.4496543303753 3.849568065376021e-05 208705877957.4561 -9280522.081731662
2111.257575707854 139250.0 1278.6295686776284 3654.5216211337406 2.3697162643308174e-05 1250.7640785028802 3.849888291435316e-05 208639288012.79422 -9276130.780470299
2114.6966849284063 139250.0 1282.1496888401452 3654.2166856668364 2.3712669541256387e-05 1251.078110538993 3.8502095552203247e-05 208572500142.54147 -9271727.38825304
2118.13579414896 139250.0 1285.6786134652793 3653.910812874691 2.3728209600739624e-05 1251.3917581696865 3.850531860390678e-05 208505513712.94458 -9267311.87483626
2121.5749033695124 139250.0 1289.216363437241 3653.603999759356 2.374378319269264e-05 1251.7050293306381 3.8508552106157875e-05 208438329145.92264 -9262884.209904566
2125.0140125900675 139250.0 1292.7629596632905 3653.2962433044995 2.3759390694740453e-05 1252.0179326020777 3.8511796095883474e-05 208370944241.3224 -9258444.363070691
2128.4531218106176 139250.0 1296.3184230783954 3652.9875404878085 2.377503233798217e-05 1252.3304760595645 3.8515050610112956e-05 208303359326.86783 -9253992.30387543
2131.8922310311727 139250.0 1299.8827746431343 3652.677888272178 2.379070857865831e-05 1252.6426677668771 3.851831568607129e-05 208235573684.39395 -9249528.00178753
2135.3313402517247 139250.0 1303.45603534556 3652.36728360972 2.380641968732647e-05 1252.954515819204 3.852159136113711e-05 208167586182.66495 -9245051.426203601
2138.7704494722784 139250.0 1307.0382261988707 3652.055723440465 2.382216605637845e-05 1253.2660280950631 3.852487767285667e-05 208099397372.3494 -9240562.546448044
2142.209558692831 139250.0 1310.6293682446703 3651.7432046919507 2.383794793275849e-05 1253.577212830835 3.852817465894855e-05 208031005609.5712 -9236061.331772929
2145.6486679133836 139250.0 1314.22948254738 3651.429724282341 2.385376568944909e-05 1253.8880782858175 3.8531482357271016e-05 207962410513.43652 -9231547.75135793
2149.0877771339374 139250.0 1317.8385901993606 3651.1152791133954 2.3869619686672197e-05 1254.1986323438377 3.8534800805896524e-05 207893611603.33478 -9227021.774310226
2152.526886354491 139250.0 1321.456712317653 3650.7998660806493 2.3885510245895356e-05 1254.508882834923 3.853813004300464e-05 207824608299.3683 -9222483.36966442
2155.965995575044 139250.0 1325.0838700472377 3650.483482061527 2.39014377391624e-05 1254.818837982467 3.8541470107007774e-05 207755399923.73514 -9217932.506382437
2159.4051047955963 139250.0 1328.7200845552143 3650.166123925966 2.391740246998928e-05 1255.128506071237 3.8544821036439386e-05 207685985907.69492 -9213369.15335345
2162.8442140161496 139250.0 1332.3653770359233 3649.8477885289444 2.393340481904327e-05 1255.437894649803 3.8548182870033194e-05 207616365480.49625 -9208793.279393783
2166.283323236703 139250.0 1336.0197687097825 3649.528472714043 2.3949445081154018e-05 1255.7470120967178 3.8551555646685886e-05 207546538085.3455 -9204204.853246829
2169.7224324572558 139250.0 1339.6832808193285 3649.2081733139185 2.3965523677267144e-05 1256.0558661308726 3.855493940545246e-05 207476503275.71094 -9199603.843582962
2173.161541677809 139250.0 1343.3559346366674 3648.88688714504 2.3981640917455318e-05 1256.3644648208992 3.8558334185602143e-05 207406260297.92712 -9194990.218999455
2176.600650898363 139250.0 1347.0377514536958 3648.56461101566 2.3997797141991624e-05 1256.6728164120248 3.856174002653454e-05 207335808093.6135 -9190363.948020376
2180.0397601189147 139250.0 1350.728752590483 3648.241341719233 2.401399267342397e-05 1256.9809285012354 3.856515696784947e-05 207265146545.06567 -9185724.999096537
2183.478869339469 139250.0 1354.4289593903814 3647.9170760379734 2.4030227933986432e-05 1257.2888092232924 3.8568585049309767e-05 207194275228.4753 -9181073.340605376
2186.917978560021 139250.0 1358.138393221423 3647.5918107389234 2.4046503243536015e-05 1257.596466616517 3.8572024310883137e-05 207123192896.23932 -9176408.94085089
2190.3570877805737 139250.0 1361.8570754751563 3647.265542579712 2.4062818911205317e-05 1257.903908424378 3.8575474792681634e-05 207051899343.87497 -9171731.768063547
2193.7961970011274 139250.0 1365.5850275692064 3646.938268303303 2.4079175371923154e-05 1258.2111426906317 3.857893653501756e-05 206980393647.89542 -9167041.790400203
2197.2353062216803 139250.0 1369.322270942619 3646.6099846397897 2.409557297814403e-05 1258.5181775544193 3.858240957838483e-05 206908675408.72513 -9162338.975944024
2200.674415442233 139250.0 1373.0688270595856 3646.2806883064295 2.4112012037876056e-05 1258.8250207454448 3.858589396345895e-05 206836743508.8821 -9157623.292704388
2204.113524662787 139250.0 1376.8247174078133 3645.950376009436 2.4128492840421034e-05 1259.1316800922787 3.858938973107841e-05 206764597871.0555 -9152894.708616832
2207.5526338833397 139250.0 1380.5899634992238 3645.6190444404942 2.414501592583442e-05 1259.438163833974 3.859289692228194e-05 206692237597.09613 -9148153.191542942
2210.9917431038934 139250.0 1384.3645868664607 3645.2866902763553 2.4161581538624904e-05 1259.7444796792115 3.859641557831317e-05 206619661693.25894 -9143398.709270287
2214.4308523244467 139250.0 1388.148609069176 3644.9533101854695 2.417819009246307e-05 1260.0506355545199 3.8599945740550754e-05 206546870305.3897 -9138631.229512341
2217.869961545 139250.0 1391.9420516861137 3644.6189008170236 2.4194841905177788e-05 1260.3566395158891 3.8603487450624816e-05 206473862040.95956 -9133850.719908392
2221.3090707655533 139250.0 1395.744936321862 3644.2834588137325 2.4211537371417284e-05 1260.6624990987705 3.8607040750281884e-05 206400636851.49017 -9129057.148023482
2224.7481799861057 139250.0 1399.5572846028954 3643.946980798241 2.4228276910177276e-05 1260.9682226269797 3.861060568152927e-05 206327193666.7539 -9124250.481348302
2228.187289206658 139250.0 1403.37911817641 3643.609463384153 2.4245060818990173e-05 1261.2738179743947 3.861418228651862e-05 206253531629.76392 -9119430.687299144
2231.6263984272114 139250.0 1407.2104587138165 3643.2709031703507 2.4261889479750648e-05 1261.579292918096 3.861777060760651e-05 206179650300.22284 -9114597.733217796
2235.065507647764 139250.0 1411.0513279074803 3642.931296742792 2.4278763298381204e-05 1261.8846552117282 3.862137068733573e-05 206105549346.45206 -9109751.586371502
2238.5046168683184 139250.0 1414.9017474737484 3642.5906406723457 2.429568262177089e-05 1262.1899130080271 3.862498256845865e-05 206031227624.1955 -9104892.213952836
2241.9437260888712 139250.0 1418.7617391471285 3642.2489315187872 2.431264778426891e-05 1262.4950740875474 3.862860629389528e-05 205956684712.59766 -9100019.583079675
2245.3828353094236 139250.0 1422.6313246879727 3641.9061658255614 2.432965926781225e-05 1262.8001463634491 3.8632241906789134e-05 205881919788.32297 -9095133.660795098
2248.8219445299783 139250.0 1426.5105258736294 3641.5623401233356 2.4346717386159348e-05 1263.1051379464877 3.863588945046999e-05 205806932137.70197 -9090234.414067313
2252.2610537505316 139250.0 1430.3993645056617 3641.217450930036 2.436382254059935e-05 1263.4100563188308 3.863954896845389e-05 205731721155.8797 -9085321.809789602
2255.7001629710835 139250.0 1434.2978624061216 3640.871494747374 2.438097512102265e-05 1263.7149094671502 3.8643220504480414e-05 205656286346.60626 -9080395.814780224
2259.1392721916354 139250.0 1438.2060414177831 3640.524468064836 2.4398175486863155e-05 1264.0197056520956 3.864690410247073e-05 205580626303.71347 -9075456.395782359
2262.57838141219 139250.0 1442.123923401814 3640.176367357089 2.441542402291331e-05 1264.3244524264478 3.865059980655555e-05 205504741462.04813 -9070503.519464038
2266.0174906327434 139250.0 1446.0515302440617 3639.8271890857727 2.4432721133890245e-05 1264.6291579219169 3.8654307661056516e-05 205428630225.9136 -9065537.152418055
2269.456599853297 139250.0 1449.9888838448096 3639.4769296964696 2.4450067226825236e-05 1264.9338299358908 3.86580277105188e-05 205352292229.71234 -9060557.261161925
2272.8957090738486 139250.0 1453.9360061306506 3639.1255856222538 2.4467462623259414e-05 1265.2384759833571 3.866175999967381e-05 205275726809.00198 -9055563.812137794
2276.334818294402 139250.0 1457.8929190440103 3638.7731532815383 2.4484907836934196e-05 1265.5431046660574 3.866550457346253e-05 205198933103.30545 -9050556.771712368
2279.7739275149543 139250.0 1461.8596445464063 3638.419629075485 2.4502403220174637e-05 1265.847723436339 3.866926147706341e-05 205121910564.84323 -9045536.106176866
2283.2130367355076 139250.0 1465.8362046219409 3638.065009395058 2.4519949058125145e-05 1266.1523403532872 3.867303075581789e-05 205044658449.72873 -9040501.781746939
2286.6521459560618 139250.0 1469.8226212696172 3637.7092906153675 2.4537545834729946e-05 1266.4569634402856 3.867681245529093e-05 204967176021.432 -9035453.764562597
2290.091255176614 139250.0 1473.8189165107906 3637.3524690948357 2.4555194062881356e-05 1266.761600323858 3.868060662128031e-05 204889462551.43307 -9030392.020688167
2293.5303643971674 139250.0 1477.8251123838127 3636.9945411778654 2.4572893936646262e-05 1267.0662590410136 3.868441329978872e-05 204811517117.0199 -9025316.5161122
2296.9694736177203 139250.0 1481.8412309463602 3636.6355031975113 2.4590645938715544e-05 1267.3709477805546 3.868823253699578e-05 204733339206.67538 -9020227.216747437
2300.4085828382736 139250.0 1485.8672942717094 3636.275351467639 2.4608450579661417e-05 1267.6756742910588 3.86920643793419e-05 204654928215.7479 -9015124.088430718
2303.847692058827 139250.0 1489.90332445479 3635.9140822882237 2.4626308161122523e-05 1267.9804463299995 3.869590887347236e-05 204576283345.4624 -9010007.09692294
2307.2868012793797 139250.0 1493.9493436056655 3635.5516919462643 2.464421909958086e-05 1268.2852719119278 3.869976606622804e-05 204497404005.47015 -9004876.20790899
2310.7259104999334 139250.0 1498.0053738539573 3635.188176711019 2.4662183881154283e-05 1268.5901592734797 3.87036360046966e-05 204418289010.83286 -8999731.386997672
2314.165019720486 139250.0 1502.071437342558 3634.8235328371065 2.4680202817096818e-05 1268.8951161024002 3.870751873617992e-05 204338938089.12088 -8994572.599721672
2317.60412894104 139250.0 1506.147556236945 3634.4577565667396 2.469827638881015e-05 1269.200150312317 3.871141430817079e-05 204259350472.95486 -8989399.811537482
2321.043238161591 139250.0 1510.2337527140044 3634.0908441223337 2.471640499234671e-05 1269.505270174145 3.871532276843209e-05 204179524801.35968 -8984212.987825338
2324.482347382145 139250.0 1514.3300489704125 3633.722791715736 2.4734589046909744e-05 1269.8104832741683 3.871924416489899e-05 204099461326.81522 -8979012.093889182
2327.9214566026985 139250.0 1518.4364672182128 3633.3535955386496 2.4752829024542414e-05 1270.11579806399 3.872317854578141e-05 204019158604.31097 -8973797.094956588
2331.360565823252 139250.0 1522.5530296831857 3632.9832517696764 2.477112533474052e-05 1270.4212223055163 3.872712595948949e-05 203938615799.9249 -8968567.956178715
2334.7996750438047 139250.0 1526.6797586104367 3632.611756571301 2.4789478322253092e-05 1270.7267636564955 3.873108645466622e-05 203857832887.70728 -8963324.642630259
2338.2387842643575 139250.0 1530.8166762590408 3632.2391060912496 2.4807888537402903e-05 1271.0324305244076 3.873506008017343e-05 203776808249.97122 -8958067.119309375
2341.6778934849103 139250.0 1534.9638049020432 3631.8652964594785 2.4826356337149843e-05 1271.3382311304103 3.873904688512441e-05 203695542076.07394 -8952795.351137662
2345.117002705464 139250.0 1539.1211668271571 3631.4903237925855 2.4844882132085864e-05 1271.6441731559582 3.874304691883735e-05 203614032467.4353 -8947509.30296007
2348.5561119260183 139250.0 1543.2887843390927 3631.114184188186 2.486346648661259e-05 1271.950264638497 3.874706023089588e-05 203532279728.78497 -8942208.939544894
2351.99522114657 139250.0 1547.4666797544342 3630.7368737297606 2.4882109665937416e-05 1272.2565136429107 3.8751086871097794e-05 203450282776.86383 -8936894.22558368
2355.434330367123 139250.0 1551.654875406064 3630.3583884853933 2.4900812238134877e-05 1272.5629283718806 3.8755126889469104e-05 203368040637.68256 -8931565.125691209
2358.8734395876754 139250.0 1555.8533936373424 3629.97872450433 2.4919574611089917e-05 1272.869517016936 3.8759180336301216e-05 203285552445.85043 -8926221.604405431
2362.3125488082296 139250.0 1560.0622568074614 3629.5978778222625 2.4938397247687955e-05 1273.176287376994 3.87632472620951e-05 203202817642.7813 -8920863.626187434
2365.751658028782 139250.0 1564.2814872881863 3629.2158444561433 2.495728058312202e-05 1273.483247595427 3.876732771761715e-05 203119835281.59164 -8915491.155421384
2369.1907672493357 139250.0 1568.511107464321 3628.832620407727 2.497622500813399e-05 1273.7904059824311 3.877142175386194e-05 203036604820.99872 -8910104.156414485
2372.629876469889 139250.0 1572.751139731612 3628.4482016636166 2.4995231091268e-05 1274.097770450908 3.8775529422052205e-05 202953125727.6012 -8904702.593396943
2376.0689856904414 139250.0 1577.0016065009404 3628.0625841892142 2.5014299249562773e-05 1274.4053492571484 3.877965077370405e-05 202869396389.16446 -8899286.430521911
2379.5080949109943 139250.0 1581.2625301913358 3627.6757639379234 2.5033429896227156e-05 1274.7131507817369 3.878378586052917e-05 202785416291.87506 -8893855.631865455
2382.9472041315485 139250.0 1585.5339332355652 3627.287736843793 2.505262354649205e-05 1275.0211826990405 3.8787934734513986e-05 202701180885.2614 -8888410.16142652
2386.386313352101 139250.0 1589.8158380787354 3626.8984988246207 2.507188114222161e-05 1275.3294534040997 3.8792097447887064e-05 202616643162.07794 -8882949.983126873
2389.8254225726546 139250.0 1594.1082671743352 3626.5080457645904 2.509120905859224e-05 1275.6379726230386 3.8796274053305385e-05 202531374933.007 -8877475.060811082
